483	(192.4003210116507, 1.0, 0.46870763121681486)	0.0
484	(189.89383637649303, 1.0, 0.4623492527106697)	0.0
485	(187.2971581687147, 1.0, 0.45555941872892736)	0.0
486	(184.61714503380352, 1.0, 0.44835058662550914)	0.0
487	(181.858726932331, 1.0, 0.4407353892078036)	0.0
488	(179.03800297744436, 1.0, 0.43977414819246785)	0.0
489	(176.34591989006168, 1.0, 0.45184384242068604)	0.0
490	(173.8250938159402, 1.0, 0.46323105609313364)	0.0
491	(171.36587075497064, 1.0, 0.4743774900771001)	0.0
492	(168.89257108130232, 1.0, 0.4856334167373844)	0.0
493	(166.4342162226475, 1.0, 0.4968097106438771)	0.0
494	(164.01272236301205, 1.0314268230857129, 0.5077351600187044)	0.0
495	(161.64423771871841, 1.0758135656988448, 0.5182611692474708)	0.0
496	(159.34172179515707, 1.1197716999943588, 0.5282510847735814)	0.0
497	(157.11642818133842, 1.1625474885504554, 0.5375824090363468)	0.0
498	(154.9798342729262, 1.2033312910217298, 0.5461417880847689)	0.0
499	(152.9448780922008, 1.2412337910276778, 0.5538171858717748)	0.0
500	(151.02836999742527, 1.2753584688428141, 0.5605088105046705)	0.005006688651884
501	(149.17463714141076, 1.3061802030819203, 0.5663825408510464)	0.011969811365385713
502	(147.30630410276382, 1.3347709789597229, 0.5716924661940254)	0.02032239579992314
503	(145.41092130435783, 1.361055598976093, 0.576460630391904)	0.030068125347769713
504	(143.47427244983126, 1.384964212657979, 0.5807064966876267)	0.041406944633452
505	(141.47931616086998, 1.40643044836791, 0.5844467473895951)	0.054235201966917286
506	(139.40272211176384, 1.4254082751584356, 0.5876982814636943)	0.06865371947353628
507	(137.21515177499833, 1.441805655526782, 0.5904669981672782)	0.08441725179754943
508	(134.86396129462022, 1.455617015398876, 0.5927703735032289)	0.10146463116691642
509	(132.26074265838702, 1.466779800581857, 0.5946131877015846)	0.11940347953054986
510	(129.2084223798544, 1.4752906203591065, 0.5960070337700696)	0.13797253412651914
511	(125.04736993933923, 1.4803365436017313, 0.5968289051017706)	0.15667108036029442
512	(120.0, 1.4814747384282756, 0.597013830318747)	0.17505026437954357
513	(120.0, 1.4792136611405107, 0.5966463013357345)	0.19133790440881182
514	(120.0, 1.4740262451885688, 0.5958005692361681)	0.20763445501592387
515	(120.0, 1.4664721895572168, 0.5945626290724483)	0.22204126730948684
516	(120.0, 1.4570171114246813, 0.5930024274759087)	0.234154537469728
517	(120.0, 1.4461825698949018, 0.5911997688533264)	0.24366015070967917
518	(120.0, 1.4344748100971139, 0.5892337863376336)	0.250215245134257
519	(120.0, 1.422391366013765, 0.5871847901911992)	0.253929306737311
520	(120.0, 1.4104117735893313, 0.5851331249884723)	0.25471139566465273
521	(120.0, 1.3977093788224155, 0.5829352761296163)	0.25313979223944033
522	(120.0, 1.3833221110195149, 0.5804176047474214)	0.24957689853472936
523	(120.0, 1.367645892510003, 0.5776395434961459)	0.244989799717408
524	(120.0, 1.350884218195967, 0.5746281368261578)	0.2402218408643836
525	(120.0, 1.3334093480504348, 0.5714425328605541)	0.23623029481243266
526	(120.0, 1.315486232358773, 0.5681252662939371)	0.23384673294040337
527	(120.0, 1.2974093109112412, 0.564727105766207)	0.23327832552627517
528	(120.0, 1.279456036347717, 0.5612988432089874)	0.234478369503435
529	(120.0, 1.261940215239023, 0.5579016663381051)	0.23659125679508766
530	(120.0, 1.2450375408618977, 0.5545731499812303)	0.23851803920188672
531	(120.0, 1.228561258855665, 0.5512800036228369)	0.23956083592241215
532	(120.0, 1.2120873041937268, 0.5479382761683155)	0.23900136675883044
533	(120.0, 1.1956151915419588, 0.5445467840392788)	0.2369158766598357
534	(120.0, 1.179139707268592, 0.5411033094094577)	0.23389383781507972
535	(120.0, 1.1627064375391751, 0.5376163946051573)	0.23111975397276985
536	(120.0, 1.1462706927511779, 0.5340755463057836)	0.22952218111436515
537	(120.0, 1.1298632573749505, 0.5304862898886303)	0.22984986638575872
538	(120.0, 1.113474515426286, 0.5268454894057235)	0.23225596700253642
539	(120.0, 1.0971126613937427, 0.5231538970655972)	0.2363230706797357
540	(120.0, 1.080782818003627, 0.5194116409710487)	0.24141561142345086
541	(120.0, 1.06445595000632, 0.5156108804370766)	0.24657807245566715
542	(120.0, 1.0481162172119984, 0.5117464567702844)	0.25103330967263343
543	(120.0, 1.0317633791968894, 0.5078167023586784)	0.253900915970257
544	(120.0, 1.0154446856889183, 0.5038315826275428)	0.255061969035263
545	(120.0, 1.0, 0.4997840330520595)	0.2540573194404495
546	(120.0, 1.0, 0.4956790286866199)	0.2504794562012165
547	(120.0, 1.0, 0.4915151374052326)	0.2445748771334815
548	(120.0, 1.0, 0.4872969510246962)	0.23614583042218676
549	(116.63288338934565, 1.0, 0.4830246433286233)	0.225675901256224
550	(106.9004398176244, 1.0, 0.47870097371175774)	0.21316945584249863
551	(101.75115722157045, 1.0, 0.474311914055562)	0.19918848356288166
552	(97.76430378170328, 1.0, 0.4698464986038661)	0.18492885730008243
553	(94.36263614529284, 1.0, 0.46530674512395526)	0.16916618708564113
554	(91.3194389683263, 1.0, 0.46069715525622856)	0.15247441871790415
555	(88.51927985944027, 1.0, 0.45601647576049054)	0.13611031121645328
556	(85.89383285057545, 1.0, 0.45127315585674693)	0.120589147470475
557	(83.39901998842655, 1.0, 0.4464693706049569)	0.10539804329649571
558	(81.00348505939714, 1.0, 0.44160685522169335)	0.08897686747826
559	(78.68643762503925, 1.0, 0.4366917997721602)	0.075078024821475
560	(76.43106804644432, 1.0, 0.4317276414965586)	0.062234602546184715
561	(74.20449007124185, 1.0, 0.4266789598844789)	0.05144737331123184
562	(71.97963777293293, 1.0, 0.4215138705042186)	0.04100794524851638
563	(69.75186435937454, 1.0, 0.4162406967477519)	0.0318383030792505
564	(67.5176213985481, 1.0, 0.4108691422197568)	0.0238896293420665
565	(65.27407177268576, 1.0, 0.4054096793675717)	0.017072443517987833
566	(63.018660953119095, 1.0, 0.39987267112089636)	0.01134271440032525
567	(60.74942467493666, 1.0, 0.39426921376157253)	0.006539354683617166
568	(58.50315940484353, 1.0, 0.3985537426905821)	0.002843946544978143
569	(56.3953393861666, 1.0, 0.40738711703377933)	0.0
570	(54.4214984555897, 1.0, 0.41585104440402587)	0.0
571	(52.556838538222735, 1.0, 0.42400845512461827)	0.0
572	(50.778798537320256, 1.0, 0.43192335545598004)	0.0
573	(49.0799309720569, 1.0, 0.43959966390746746)	0.0
574	(47.45355927842343, 1.0, 0.44704151256581237)	0.0
575	(45.89313580703799, 1.0, 0.45425572544157056)	0.0
576	(44.39409808660031, 1.0, 0.46124279211729835)	0.0
577	(42.95172193198175, 1.0, 0.468006367514763)	0.0
578	(41.56199079266361, 1.0, 0.47454897661196577)	0.0
579	(40.22242858644563, 1.0, 0.480867812174875)	0.0
580	(38.927814181072335, 1.0, 0.4869747556379275)	0.0
581	(37.66972375198111, 1.0, 0.49289824600366666)	0.0
582	(36.441591612919865, 1.0, 0.4986588895790472)	0.0
583	(35.240746778130244, 1.0171849573638938, 0.5042596384880719)	0.0
584	(34.06726130802656, 1.039531782172584, 0.5096913866501441)	0.0
585	(32.91514534727929, 1.0617435803580613, 0.5149736322562815)	0.0
586	(31.787380867306467, 1.0837029202736936, 0.5200851377274788)	0.0
587	(30.681495026476114, 1.1053980668335182, 0.5250304368788642)	0.0
588	(29.59631721176777, 1.1267936873454736, 0.5298086476605376)	0.0
589	(28.53113733700451, 1.1478468370133468, 0.5344174534388432)	0.0
590	(27.48628853960423, 1.1684956110134643, 0.538850807480933)	0.0
591	(26.455369304202122, 1.1888127972059104, 0.5431313261341801)	0.0
592	(25.437457407225395, 1.2087636499444903, 0.5472580327799529)	0.0005931232408913967
593	(24.428079318576295, 1.228382856694585, 0.5512440795369766)	0.004876149188947857
594	(23.425025271019592, 1.2476592135945284, 0.5550926964587447)	0.010539018996576143
595	(22.424964598948407, 1.266600670543737, 0.5588106837716107)	0.01760566586411043
596	(21.424462425647675, 1.2852128235005071, 0.5624039959358393)	0.026515155352900287
597	(20.420476779057992, 1.3034883115319509, 0.5658758088792111)	0.03647104126737683
598	(19.408813118100284, 1.321433268268237, 0.5692316407845793)	0.04951813278525712
599	(18.384756685502794, 1.3390520534658374, 0.5724763805413083)	0.0647561804238495
600	(17.343267757126227, 1.3563402998335776, 0.5756130809838343)	0.08272956836841237
601	(16.28017515712071, 1.3732626778144814, 0.5786391412345084)	0.10309912612601983
602	(15.189414084223586, 1.3897943989295065, 0.5815539611073054)	0.124569376738138
603	(14.061867025934589, 1.4059270231516656, 0.5843597954646018)	0.14939981637785113
604	(12.88365589840447, 1.4216722289863206, 0.587062201056587)	0.17691993619206373
605	(11.635989522111686, 1.4370318418462682, 0.589664778757092)	0.2056250852722177
606	(10.289027210248832, 1.4520219333020807, 0.5921733054592528)	0.23573532277264558
607	(8.795671646795597, 1.4666370467343115, 0.5945897263953188)	0.263909651664485
608	(7.0647365696286215, 1.480882057657436, 0.5969175572400058)	0.2942517408209965
609	(4.871810555941238, 1.4947787692185148, 0.599162854703446)	0.3234759032863223
610	(1.260603856087073, 1.5083197227502227, 0.601326740395136)	0.349377927190955
611	(0.0, 1.5214746022880665, 0.6034066735819714)	0.3742390949490714
612	(0.0, 1.5342331790471435, 0.605403319525635)	0.3969320844043667
613	(0.0, 1.5465339361635217, 0.6073093761685544)	0.4156891030047927
614	(0.0, 1.5584444673498787, 0.6091375002421557)	0.43114259212603917
615	(0.0, 1.5699355270886055, 0.6108851800134976)	0.4420634839749435
616	(0.0, 1.5810141539959675, 0.6125553986398006)	0.450473426480799
617	(0.0, 1.5917158931349082, 0.6141552387555829)	0.4558810944662055
618	(0.0, 1.6019513391369236, 0.6156730585393255)	0.45873560429016225
619	(0.0, 1.6118047569930882, 0.6171229884919586)	0.460003769881227
620	(0.0, 1.6212332311285922, 0.6185001822331383)	0.46049741228196056
621	(0.0, 1.6301514814955849, 0.6197937620568648)	0.46114962668179826
622	(0.0, 1.6383673609183587, 0.6209777247805546)	0.46249033406641354
623	(0.0, 1.6460126916009583, 0.6220728633788395)	0.464415679917976
624	(0.0, 1.6531728893837176, 0.6230927867530407)	0.46728358064668485
625	(0.0, 1.6599197944591098, 0.6240488145232408)	0.4710380821757252
626	(0.0, 1.6664488210816433, 0.6249693629618023)	0.47632610232731126
627	(0.0, 1.6727599548516003, 0.6258549151842845)	0.4832819087313795
628	(0.0, 1.678988600961536, 0.6267248021730729)	0.49131680509606257
629	(0.0, 1.6852331436585244, 0.6275928582359372)	0.5006791768052263
630	(0.0, 1.6916106588270552, 0.6284752414987916)	0.5103581014324642
631	(0.0, 1.6980243121015455, 0.6293584177449165)	0.5184948438702605
632	(0.0, 1.7043241301752847, 0.6302218403327328)	0.525702263136827
633	(0.0, 1.710512292742598, 0.631066052466354)	0.5305404932257608
634	(0.0, 1.7165759284969655, 0.6318895453979515)	0.5321705741730948
635	(0.0, 1.722524559331306, 0.6326938552041509)	0.530382098704968
636	(0.0, 1.7283444656600777, 0.6334773660047847)	0.5250781627286705
637	(0.0, 1.7340274118329895, 0.6342392195221026)	0.5158065159710454
638	(0.0, 1.7395853250884166, 0.6349812539721769)	0.5025816304853147
639	(0.0, 1.7450104541022378, 0.6357026624413886)	0.48750953531226565
640	(0.0, 1.7503049918531188, 0.6364039613925824)	0.46830393492017575
641	(0.0, 1.7555143055271472, 0.6370913415349903)	0.4473036990535035
642	(0.0, 1.7606723505592232, 0.6377694007050738)	0.42641126826461645
643	(0.0, 1.765745016621536, 0.6384337695665313)	0.404394675557949
644	(0.0, 1.7707015153401293, 0.6390805741926912)	0.3824560981538117
645	(0.0, 1.7754964608093546, 0.6397040983044912)	0.36411112208722785
646	(0.0, 1.7800843493621588, 0.6402986836606478)	0.34670301042754215
647	(0.0, 1.7844417169633813, 0.640861579573457)	0.3328080698438875
648	(0.0, 1.7885142842058797, 0.6413860937833487)	0.32324178735074627
649	(0.0, 1.7922509250517478, 0.641865997418743)	0.31830787068800404
650	(0.0, 1.7956446516937867, 0.642300748274952)	0.318591398652988
651	(0.0, 1.7985938316963928, 0.6426776945356729)	0.3239978318947246
652	(0.0, 1.8011346626481102, 0.6430018116106458)	0.33510492848224516
653	(0.0, 1.803299311658476, 0.6432774781340119)	0.35007669973578
654	(0.0, 1.8051696229110659, 0.6435153183491807)	0.3716870710506816
655	(0.0, 1.806808337501713, 0.6437234467922092)	0.3978241032924255
656	(0.0, 1.8082680510109255, 0.643908636271378)	0.42667996023661187
657	(0.0, 1.8096335155008654, 0.6440816944690622)	0.460490634213575
658	(0.0, 1.8109449298989062, 0.6442477441078989)	0.4986191544369053
659	(0.0, 1.81227336008627, 0.6444157903734778)	0.535452189666389
660	(0.0, 1.8136915575033816, 0.6445950170574807)	0.5774983434482504
661	(0.0, 1.8151314072292257, 0.6447767953453216)	0.6200168157351769
662	(0.0, 1.8165319284882593, 0.6449534301793843)	0.6602583790280259
663	(0.0, 1.8177743929834687, 0.645109983790719)	0.7014076191663544
664	(0.0, 1.8190135577316924, 0.6452659841747459)	0.7423873552129888
665	(0.0, 1.8201607718168868, 0.6454102865363415)	0.7772432592622364
666	(0.0, 1.8213018165361934, 0.6455536964748658)	0.8121929753447211
667	(0.0, 1.822318950757963, 0.6456814352143156)	0.8429523253264779
668	(0.0, 1.8233155088108264, 0.6458065005914987)	0.8690304751130958
669	(0.0, 1.824259874971357, 0.6459249345777213)	0.8899384662258379
670	(0.0, 1.8251611647777863, 0.6460378924688159)	0.904111141395816
671	(0.0, 1.8260062821212344, 0.6461437448577121)	0.9133293081596592
672	(0.0, 1.8267897398123687, 0.6462418177354867)	0.916331300583089
673	(0.0, 1.8275062533609157, 0.6463314629945204)	0.9133480185211102
674	(0.0, 1.8281684194757248, 0.6464142682898014)	0.9044144661698051
675	(0.0, 1.8287851169536196, 0.6464913527695162)	0.8892096079996384
676	(0.0, 1.829352752545616, 0.6465622750290563)	0.8690989037844525
677	(0.0, 1.829881898539163, 0.6466283626478482)	0.8419786710388864
678	(0.0, 1.830375157623971, 0.6466899459224074)	0.8093974310421826
679	(0.0, 1.830829861179889, 0.6467466965382369)	0.7752398202906642
680	(0.0, 1.8312708346548574, 0.6468017161198555)	0.7332872971299101
681	(0.0, 1.8316654763785798, 0.6468509404299758)	0.6892821752593866
682	(0.0, 1.8320104541225612, 0.6468939588325676)	0.6443274345769349
683	(0.0, 1.8322945837757891, 0.6469293816652081)	0.594501354095682
684	(0.0, 1.8325576053309744, 0.6469621665882578)	0.5426020818963242
685	(0.0, 1.832770981120074, 0.6469887588284312)	0.4944368317848566
686	(0.0, 1.8329732163403187, 0.6470139589629385)	0.4450541036636447
687	(0.0, 1.8331569116008661, 0.6470368457513519)	0.3925176098986035
688	(0.0, 1.8333146220106407, 0.647056492691815)	0.34042484350696983
689	(0.0, 1.8335061963962846, 0.6470803553308541)	0.2935511469632563
690	(0.0, 1.8336277653744544, 0.6470954963741141)	0.24396622296239157
691	(0.0, 1.8338332727323043, 0.6471210887308739)	0.19707767077961258
692	(0.0, 1.8339881985896076, 0.6471403795902642)	0.15449620499779632
693	(0.0, 1.8341430996598376, 0.6471596652547209)	0.11127661819780099
694	(0.0, 1.8343096413929523, 0.6471803978662899)	0.06997238110829683
695	(0.0, 1.8344364775845774, 0.6471961859409281)	0.03411633680903314
696	(0.0, 1.8345439523066138, 0.6472095628694525)	0.004694198634961
